37.662766439	173.673	0.046439909
37.755646258	195.367	0.232199546
38.034285714	205.859	0.092879818
38.220045351	195.367	0.185759637
38.452244897	173.673	0.139319727
38.684444444	154.388	0.185759637
38.963083900	173.673	0.278639455
39.288163265	195.367	0.325079365
39.659682539	205.859	2.136235827
41.888798185	205.859	0.464399092
42.399637188	195.367	0.371519274
42.817596371	173.673	0.046439909
42.910476190	154.388	0.092879818
43.049795918	173.673	0.092879818
43.189115646	195.367	0.371519274
43.653514739	195.367	0.278639455
43.978594104	195.367	0.696598639
44.721632653	195.367	0.185759637
45.000272108	173.673	0.000000000
45.093151927	154.388	0.185759637
45.371791383	146.519	0.092879818
45.557551020	130.25	0.278639455
45.882630385	146.519	0.789478458
46.764988662	205.859	0.603718820
47.415147392	195.367	0.000000000
47.508027210	173.673	0.371519274
47.972426303	154.388	0.510839002
48.576145124	146.519	0.371519274
49.040544217	130.25	1.021678004
50.155102040	122.005	0.325079365
50.712380952	130.25	0.092879818
50.898140589	130.25	0.000000000
50.898140589	122.005	0.000000000
50.898140589	130.25	0.000000000
50.898140589	205.859	0.000000000
51.083900226	130.25	1.393197278
52.569977324	195.367	0.510839002
53.127256235	183	0.278639455
53.452335600	195.367	0.185759637
53.730975056	205.859	0.510839002
54.334693877	195.367	0.092879818
54.474013605	195.367	3.993832199
57.562267573	189.184	0.000022675
58.514285714	173.673	0.232199546
58.792925170	195.367	0.000000000
58.839365079	205.859	0.232199546
59.118004535	195.367	0.278639455
59.446938775	173.673	0.414104308
59.907482993	154.388	0.000000000
60.000362811	146.519	0.232199546
60.279002267	130.25	0.185759637
60.511201814	146.519	2.229115646
63.303401360	205.859	0.786575963
64.284444444	205.859	0.452789115
64.896870748	205.859	0.351201814
65.407709750	195.367	0.769160997
66.301678004	173.673	0.757551020
66.803809523	154.388	0.342494331
67.204353741	173.673	0.510839002
67.779047619	195.367	0.577505668
71.906394557	130.25	0.743038548
73.282176870	195.367	0.650158730
73.978775510	183	0.510839002
74.251609977	195.367	0.511201814
74.565691609	205.859	0.837551020
75.093333333	195.367	0.185759637
75.371972789	195.367	3.575873015
78.391836734	173.673	0.973968253
79.458684807	195.367	0.000000000
79.551564625	205.859	0.417959183
79.847619047	195.367	0.446984126
80.129160997	173.673	0.226757369
80.300408163	154.388	0.325079365
80.625487528	146.519	0.505034013
81.324988662	146.519	2.229115646
84.114285714	205.859	1.160997732
85.110204081	205.859	0.557278911
85.699047619	205.859	0.325079365
86.248979591	195.367	0.603718820
86.987755102	173.673	0.412154195
87.678548752	154.388	0.185759637
87.957188208	173.673	0.232199546
88.235827664	195.367	1.625396825
88.552199546	195.367	0.000022675
93.224489795	195.367	0.557278911
93.881632653	260.499	0.371519274
94.598095238	244.01	0.185759637
94.830294784	260.499	0.278639455
95.155374149	293.038	0.417959183
95.666213151	260.499	0.185759637
96.089795918	260.499	1.439637188
97.477369614	260.499	0.325079365
97.895328798	231.573	0.139319727
98.127528344	205.859	0.185759637
98.359727891	195.367	0.278639455
98.731247165	173.673	0.185759637
99.009886621	173.673	0.882358276
99.985124716	195.367	0.139319727
100.217324263	205.859	0.185759637
100.449523809	195.367	0.185759637
100.728163265	173.673	0.232199546
101.053242630	154.388	0.092879818
101.192562358	146.519	0.325079365
101.610521541	130.25	0.464399092
101.922448979	146.519	1.638548752
104.025396825	173.673	0.185759637
104.304036281	195.367	0.371519274
104.881632653	154.388	0.397641723
105.372154195	146.519	0.278639455
105.828571428	130.25	0.565260770
106.440272108	205.859	0.325079365
106.975510204	195.367	0.393560090
107.601269841	173.673	0.092879818
107.787029478	173.673	0.743038548
108.576507936	154.388	0.000000000
108.669387755	173.673	0.232199546
108.948027210	195.367	1.346757369
109.258594104	197.99	0.000022675
113.800000000	195.367	0.557278911
114.799455782	260.499	0.417959183
115.263854875	244.01	0.092879818
115.403174603	260.499	0.464399092
115.960453514	293.038	0.232199546
116.749931972	260.499	1.253877551
118.050249433	260.499	0.185759637
118.328888888	231.573	0.325079365
118.746848072	205.859	0.278639455
119.071927437	195.367	0.139319727
119.536326530	173.673	0.743038548
120.372244897	195.367	0.232199546
120.697324263	205.859	0.185759637
121.012244897	195.367	0.232199546
121.334693877	173.673	0.185759637
121.567346938	154.388	0.139319727
121.816326530	146.519	0.278639455
122.163265306	130.25	0.325079365
122.432653061	146.519	1.300317460
123.901678004	146.519	0.139319727
124.133877551	154.388	0.278639455
124.458956916	173.673	0.278639455
124.784036281	195.367	0.371519274
125.248435374	154.388	0.650158730
126.270113378	130.25	0.510839002
126.873832199	205.859	0.232199546
127.393378684	173.673	0.092879818
127.756190476	154.388	0.975238095
128.336689342	146.519	0.232199546
129.181315192	130.25	0.371519274
129.796643990	130.25	1.532517006
134.257777777	231.573	0.557278911
135.047256235	260.499	0.650158730
135.697414965	231.573	0.139319727
136.022494331	260.499	0.185759637
136.301133786	293.038	0.464399092
136.870022675	260.499	0.417959183
137.171882086	260.499	1.114557823
138.948208616	293.038	0.185759637
139.232653061	231.573	0.185759637
139.459047619	216.915	0.092879818
139.743492063	195.367	0.371519274
140.045351473	293.038	0.464399092
140.620045351	260.499	0.278639455
140.945124716	260.499	0.325079365
141.467573696	231.573	0.185759637
142.013242630	216.915	0.464399092
143.034920634	195.367	2.554195011
146.053514739	205.859	0.975238095
146.848979591	205.859	0.557278911
147.465306122	195.367	0.510839002
147.742857142	173.673	0.371519274
148.069387755	154.388	0.000022675
149.025668934	231.573	0.139319727
149.257868480	260.499	0.185759637
149.536507936	293.038	0.232199546
149.815147392	293.038	0.185759637
150.047346938	260.499	0.139319727
150.379591836	260.499	0.325079365
150.694603174	252.254	0.000022675
150.938412698	260.499	1.578956916
154.552018140	260.499	0.000000000
154.552018140	231.573	0.000000000
155.062857142	231.573	0.464399092
155.573696145	260.499	0.417959183
156.084535147	231.573	0.371519274
156.548934240	260.499	0.185759637
156.827573696	293.038	0.464399092
157.384852607	260.499	0.185759637
157.617052154	260.499	1.346757369
159.567528344	293.038	0.185759637
159.846167800	231.573	0.092879818
159.985487528	216.915	0.278639455
160.310566893	195.367	0.325079365
160.728526077	293.038	0.510839002
161.285804988	260.499	0.139319727
161.518004535	260.499	0.278639455
162.121723356	231.573	0.139319727
162.493242630	216.915	0.510839002
163.285714285	195.367	2.136235827
166.556734693	205.859	0.789478458
167.433287981	205.859	0.325079365
168.013786848	195.367	0.232199546
168.623310657	195.367	0.650158730
169.366349206	173.673	0.464399092
170.022312925	154.388	0.371519274
170.388027210	173.673	0.278639455
170.974331065	195.367	1.300317460
175.171337868	195.367	0.000000000
175.339682539	195.367	0.975238095
176.332335600	260.499	0.557278911
176.936054421	244.01	0.139319727
177.121814058	260.499	0.743038548
177.911292517	293.038	0.000000000
178.004172335	260.499	0.092879818
178.143492063	260.499	1.346757369
179.583129251	260.499	0.417959183
180.093968253	231.573	0.278639455
180.465487528	205.859	0.232199546
180.744126984	195.367	0.092879818
180.883446712	173.673	0.092879818
181.022766439	173.673	1.253877551
182.323083900	195.367	0.000000000
182.415963718	205.859	0.139319727
182.648163265	195.367	0.139319727
182.880362811	173.673	0.139319727
183.112562358	154.388	0.464399092
183.669841269	146.519	0.000000000
183.762721088	130.25	0.278639455
184.134240362	146.519	1.578956916
185.759637188	146.519	0.000000000
185.852517006	154.388	0.232199546
186.177596371	173.673	0.232199546
186.456235827	195.367	0.325079365
186.827755102	154.388	0.464399092
187.385034013	146.519	0.371519274
187.849433106	130.25	0.650158730
188.592471655	205.859	0.232199546
188.871111111	195.367	0.650158730
189.567709750	173.673	0.092879818
189.707029478	173.673	0.603718820
190.403628117	154.388	0.557278911
191.007346938	173.673	0.000000000
191.100226757	195.367	1.160997732
192.354104308	195.367	1.068117913
195.929977324	195.367	0.696598639
196.719455782	260.499	0.371519274
197.137414965	244.01	0.185759637
197.416054421	260.499	0.371519274
197.834013605	293.038	0.278639455
198.159092970	260.499	0.185759637
198.437732426	260.499	1.486077097
199.970249433	260.499	0.185759637
200.248888888	231.573	0.092879818
200.388208616	205.859	0.278639455
200.713287981	195.367	0.232199546
201.038367346	173.673	0.139319727
201.224126984	173.673	0.928798185
202.199365079	195.367	0.278639455
202.524444444	205.859	0.139319727
202.710204081	195.367	0.278639455
203.081723356	173.673	0.139319727
203.313922902	154.388	0.139319727
203.499682539	146.519	0.371519274
203.964081632	130.25	0.185759637
204.242721088	146.519	1.346757369
205.682358276	146.519	0.278639455
206.053877551	154.388	0.278639455
206.425396825	173.673	0.185759637
206.704036281	195.367	0.510839002
207.261315192	154.388	0.650158730
207.957913832	146.519	0.278639455
208.329433106	130.25	0.557278911
209.072471655	205.859	0.278639455
209.397551020	195.367	0.835918367
210.279909297	173.673	0.232199546
210.604988662	154.388	0.928798185
211.580226757	146.519	0.371519274
212.044625850	130.25	0.371519274
212.509024943	122.005	0.557278911
213.159183673	130.25	2.414875283
